country;principle_id;principle_name;mechanism_id;mechanism_name;implementation_readiness_score;score_label;plain_language_interpretation;why_not_higher;review_priority;manual_review_required;notes
Mexico;PRIN-002;equality_and_non_discrimination;right_to_stand_for_election;right_to_stand_for_election;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for equality and non-discrimination in the context of the right to stand for election (candidacy). All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (299 matched provisions, max anchor=5): actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, equality_measure, territorial_coverage. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-002;equality_and_non_discrimination;vote;vote;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for equality and non-discrimination in the context of the right to vote. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (1041 matched provisions, max anchor=5): actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, equality_measure, territorial_coverage. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-003;accessibility_and_reasonable_accommodation;citizen_initiative;citizen_initiative;4;strong_basis;The Mexico corpus establishes a strong legal basis for accessibility and disability accommodation in the context of citizen legislative initiative. The framework is grounded in constitutional and statutory sources (15 matched provisions, max anchor-strength=5) and confirms 3 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, constitutional_or_statutory_anchor. This indicates a well-developed legal architecture with one operational gap in the current corpus. Accessibility evidence type detected: no accessibility evidence. Note: accessibility scores reflect keyword detection in anchor-qualified provisions and are a diagnostic indicator of corpus-based legal preparedness only. Full conformity with CRPD Article 29 (participation in political and public life) requires specific disability accommodation evidence beyond corpus presence and is subject to dedicated legal audit.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'accessibility_measure'. No disability-specific, language/cultural, or digital accessibility provisions were confirmed at anchor-strength ≥ 3. Generic 'accessible' language alone does not satisfy PRIN-003 requirements (CAL-REF-001: CRPD Art. 29 specificity rule).;medium;true;"Score 4: strong basis; 3/5 whitelist dimensions confirmed; missing: accessibility_measure. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-003;accessibility_and_reasonable_accommodation;popular_consultation;popular_consultation;4;strong_basis;The Mexico corpus establishes a strong legal basis for accessibility and disability accommodation in the context of popular consultation (referéndum/consulta). The framework is grounded in constitutional and statutory sources (198 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: accessibility_measure, actor_assigned, anchor_statutory, constitutional_or_statutory_anchor. This indicates a well-developed legal architecture with one operational gap in the current corpus. Accessibility evidence type detected: disability-specific or reasonable accommodation evidence. Note: accessibility scores reflect keyword detection in anchor-qualified provisions and are a diagnostic indicator of corpus-based legal preparedness only. Full conformity with CRPD Article 29 (participation in political and public life) requires specific disability accommodation evidence beyond corpus presence and is subject to dedicated legal audit.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'equality_measure'. No non-discrimination, parity, or special-measures provisions were found at anchor-strength ≥ 3 in this mechanism's corpus for this principle.;medium;true;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: equality_measure. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-003;accessibility_and_reasonable_accommodation;referendum;referendum;0;absent;No provisions tagged to 'referendum mechanism' were found in the Mexico corpus for accessibility and disability accommodation. This may reflect mechanism absence, a vocabulary mismatch in the domestic corpus tagging, or that this mechanism is not formally established in Mexico's current electoral legal framework.;Score cannot rise above 0 without matched provisions. Verify whether this mechanism is regulated under a different label in domestic law.;medium;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
Mexico;PRIN-003;accessibility_and_reasonable_accommodation;right_to_stand_for_election;right_to_stand_for_election;3;functional_basis;The Mexico corpus establishes a functional legal basis for accessibility and disability accommodation in the context of the right to stand for election (candidacy). The framework is grounded in statutory or higher sources (299 matched provisions, max anchor=5) and confirms 4 of 5 required dimensions. The legal architecture is operable but not yet fully developed across all relevant dimensions.;Requires at least 4 of 5 whitelist dimensions for score 4. Missing: accessibility_measure. No disability-specific, language/cultural, or digital accessibility provisions were confirmed at anchor-strength ≥ 3. Generic 'accessible' language alone does not satisfy PRIN-003 requirements (CAL-REF-001: CRPD Art. 29 specificity rule).;medium;false;"Score 3: functional basis; 4/5 whitelist dimensions confirmed. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-003;accessibility_and_reasonable_accommodation;vote;vote;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for accessibility and disability accommodation in the context of the right to vote. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (1041 matched provisions, max anchor=5): accessibility_measure, actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, equality_measure. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations. Accessibility evidence type: disability-specific or reasonable accommodation evidence. Note: accessibility scores reflect keyword detection in anchor-qualified provisions and are a diagnostic indicator of corpus-based legal preparedness only. Full conformity with CRPD Article 29 (participation in political and public life) requires specific disability accommodation evidence beyond corpus presence and is subject to dedicated legal audit.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;medium;true;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. CRPD Art. 29 accessibility caveat applies. 
Mexico;PRIN-004;effective_participation;citizen_initiative;citizen_initiative;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for effective participation in the context of citizen legislative initiative. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (15 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, territorial_coverage, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations. Caution: score 5 is based on a small provision pool (15 total matched provisions). All 5 dimensions are confirmed but 'integrated_basis' reflects dimensional coverage rather than deep operational corpus depth.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;medium;true;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. Small provision pool: interpret with care. 
Mexico;PRIN-004;effective_participation;legislative_petition_or_participation;legislative_petition_or_participation;4;strong_basis;The Mexico corpus establishes a strong legal basis for effective participation in the context of legislative petition or participation. The framework is grounded in constitutional and statutory sources (47 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, territorial_coverage, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-004;effective_participation;popular_consultation;popular_consultation;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for effective participation in the context of popular consultation (referéndum/consulta). All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (198 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, territorial_coverage, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-004;effective_participation;referendum;referendum;0;absent;No provisions tagged to 'referendum mechanism' were found in the Mexico corpus for effective participation. This may reflect mechanism absence, a vocabulary mismatch in the domestic corpus tagging, or that this mechanism is not formally established in Mexico's current electoral legal framework.;Score cannot rise above 0 without matched provisions. Verify whether this mechanism is regulated under a different label in domestic law.;medium;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
Mexico;PRIN-004;effective_participation;right_to_stand_for_election;right_to_stand_for_election;4;strong_basis;The Mexico corpus establishes a strong legal basis for effective participation in the context of the right to stand for election (candidacy). The framework is grounded in constitutional and statutory sources (299 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, territorial_coverage, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-004;effective_participation;vote;vote;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for effective participation in the context of the right to vote. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (1041 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, territorial_coverage, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-005;pluralism_and_collective_representation;citizen_initiative;citizen_initiative;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for pluralism and collective representation in the context of citizen legislative initiative. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (15 matched provisions, max anchor=5): actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, process_defined, restriction_criteria. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations. Caution: score 5 is based on a small provision pool (15 total matched provisions). All 5 dimensions are confirmed but 'integrated_basis' reflects dimensional coverage rather than deep operational corpus depth.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;medium;true;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. Small provision pool: interpret with care. 
Mexico;PRIN-005;pluralism_and_collective_representation;independent_candidacies;independent_candidacies;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for pluralism and collective representation in the context of independent candidacies. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (146 matched provisions, max anchor=5): actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, process_defined, restriction_criteria. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-005;pluralism_and_collective_representation;political_parties;political_parties;4;strong_basis;The Mexico corpus establishes a strong legal basis for pluralism and collective representation in the context of political party regulation. The framework is grounded in constitutional and statutory sources (702 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, restriction_criteria. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-005;pluralism_and_collective_representation;right_to_stand_for_election;right_to_stand_for_election;4;strong_basis;The Mexico corpus establishes a strong legal basis for pluralism and collective representation in the context of the right to stand for election (candidacy). The framework is grounded in constitutional and statutory sources (299 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, restriction_criteria. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-006;due_process_and_effective_remedy;administrative_responsibility;administrative_responsibility;4;strong_basis;The Mexico corpus establishes a strong legal basis for due process and effective remedy in the context of administrative responsibility. The framework is grounded in constitutional and statutory sources (201 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, remedy_present, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-006;due_process_and_effective_remedy;constitutional_remedies;constitutional_remedies;0;absent;No provisions matching 'constitutional remedies (amparo/habeas corpus)' were found in the Mexico corpus for due process and effective remedy. This likely reflects a corpus gap — the relevant legislation may use different terminology or may not yet be included in the provision table — rather than an actual absence of legal regulation.;Score cannot rise above 0 without at least one matched provision. Recommend verifying whether relevant legislation exists under a different mechanism label or vocabulary in the domestic corpus.;medium;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
Mexico;PRIN-006;due_process_and_effective_remedy;electoral_authority_internal_governance;electoral_authority_internal_governance;4;strong_basis;The Mexico corpus establishes a strong legal basis for due process and effective remedy in the context of electoral authority internal governance (INE/TSE). The framework is grounded in constitutional and statutory sources (431 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, remedy_present, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-006;due_process_and_effective_remedy;electoral_crimes;electoral_crimes;4;strong_basis;The Mexico corpus establishes a strong legal basis for due process and effective remedy in the context of electoral crimes and sanctions. The framework is grounded in constitutional and statutory sources (49 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, remedy_present, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-006;due_process_and_effective_remedy;electoral_remedies;electoral_remedies;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for due process and effective remedy in the context of electoral remedies and appeals. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (206 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, remedy_present, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-007;transparency_and_accountability;electoral_authority_internal_governance;electoral_authority_internal_governance;4;strong_basis;The Mexico corpus establishes a strong legal basis for transparency and accountability in the context of electoral authority internal governance (INE/TSE). The framework is grounded in constitutional and statutory sources (431 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, equality_measure, transparency_measure. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-007;transparency_and_accountability;political_parties;political_parties;4;strong_basis;The Mexico corpus establishes a strong legal basis for transparency and accountability in the context of political party regulation. The framework is grounded in constitutional and statutory sources (702 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, equality_measure, transparency_measure. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-007;transparency_and_accountability;transparency_and_accountability;transparency_and_accountability;4;strong_basis;The Mexico corpus establishes a strong legal basis for transparency and accountability in the context of electoral transparency and accountability. The framework is grounded in constitutional and statutory sources (524 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, equality_measure, transparency_measure. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-008;institutional_competence_and_independence;civil_registry_electoral_functions;civil_registry_electoral_functions;0;absent;No provisions matching 'civil registry and electoral roll functions' were found in the Mexico corpus for institutional competence and independence. The mechanism appears absent from the corpus: it may not be legally formalised in Mexico, may be regulated under a different label, or may not yet be included in the current provision table.;Score cannot rise above 0 without at least one matched provision. If the mechanism exists in domestic law under a different label, update corpus tagging.;low;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
Mexico;PRIN-008;institutional_competence_and_independence;electoral_authority_internal_governance;electoral_authority_internal_governance;4;strong_basis;The Mexico corpus establishes a strong legal basis for institutional competence and independence in the context of electoral authority internal governance (INE/TSE). The framework is grounded in constitutional and statutory sources (431 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-008;institutional_competence_and_independence;electoral_remedies;electoral_remedies;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for institutional competence and independence in the context of electoral remedies and appeals. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (206 matched provisions, max anchor=5): actor_assigned, anchor_statutory, constitutional_or_statutory_anchor, process_defined, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-009;procedural_certainty_and_time_limits;citizen_initiative;citizen_initiative;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for procedural certainty and time limits in the context of citizen legislative initiative. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (15 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, restriction_criteria, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations. Caution: score 5 is based on a small provision pool (15 total matched provisions). All 5 dimensions are confirmed but 'integrated_basis' reflects dimensional coverage rather than deep operational corpus depth.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;medium;true;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. Small provision pool: interpret with care. 
Mexico;PRIN-009;procedural_certainty_and_time_limits;popular_consultation;popular_consultation;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for procedural certainty and time limits in the context of popular consultation (referéndum/consulta). All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (198 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, restriction_criteria, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-009;procedural_certainty_and_time_limits;recall;recall;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for procedural certainty and time limits in the context of recall of elected officials. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (72 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, restriction_criteria, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-009;procedural_certainty_and_time_limits;referendum;referendum;0;absent;No provisions tagged to 'referendum mechanism' were found in the Mexico corpus for procedural certainty and time limits. This may reflect mechanism absence, a vocabulary mismatch in the domestic corpus tagging, or that this mechanism is not formally established in Mexico's current electoral legal framework.;Score cannot rise above 0 without matched provisions. Verify whether this mechanism is regulated under a different label in domestic law.;medium;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
Mexico;PRIN-009;procedural_certainty_and_time_limits;right_to_stand_for_election;right_to_stand_for_election;4;strong_basis;The Mexico corpus establishes a strong legal basis for procedural certainty and time limits in the context of the right to stand for election (candidacy). The framework is grounded in constitutional and statutory sources (299 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, restriction_criteria, timeline_present. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-009;procedural_certainty_and_time_limits;vote;vote;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for procedural certainty and time limits in the context of the right to vote. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (1041 matched provisions, max anchor=5): actor_assigned, anchor_statutory, process_defined, restriction_criteria, timeline_present. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-010;territorial_and_multilevel_implementation;civil_registry_electoral_functions;civil_registry_electoral_functions;0;absent;No provisions matching 'civil registry and electoral roll functions' were found in the Mexico corpus for territorial and multilevel implementation. The mechanism appears absent from the corpus: it may not be legally formalised in Mexico, may be regulated under a different label, or may not yet be included in the current provision table.;Score cannot rise above 0 without at least one matched provision. If the mechanism exists in domestic law under a different label, update corpus tagging.;low;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
Mexico;PRIN-010;territorial_and_multilevel_implementation;electoral_authority_internal_governance;electoral_authority_internal_governance;4;strong_basis;The Mexico corpus establishes a strong legal basis for territorial and multilevel implementation in the context of electoral authority internal governance (INE/TSE). The framework is grounded in constitutional and statutory sources (431 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, equality_measure, territorial_coverage. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-010;territorial_and_multilevel_implementation;right_to_stand_for_election;right_to_stand_for_election;4;strong_basis;The Mexico corpus establishes a strong legal basis for territorial and multilevel implementation in the context of the right to stand for election (candidacy). The framework is grounded in constitutional and statutory sources (299 matched provisions, max anchor-strength=5) and confirms 4 of 5 principle-specific dimensions: actor_assigned, anchor_statutory, equality_measure, territorial_coverage. This indicates a well-developed legal architecture with one operational gap in the current corpus.;Score 5 requires all 5 whitelist dimensions. Missing dimension: 'process_defined'. The mechanism is not currently classified as a citizen-facing participatory procedure in the pipeline model. Substantive procedural provisions may exist in the corpus but the process dimension was not awarded by the mechanism classification rule.;low;false;"Score 4: strong basis; 4/5 whitelist dimensions confirmed; missing: process_defined. Diagnostic legal preparedness — not a compliance finding."
Mexico;PRIN-010;territorial_and_multilevel_implementation;vote;vote;5;integrated_basis;The Mexico corpus establishes an integrated legal basis for territorial and multilevel implementation in the context of the right to vote. All 5 principle-specific dimensions are confirmed from constitutional, statutory, and implementing sources (1041 matched provisions, max anchor=5): actor_assigned, anchor_statutory, equality_measure, process_defined, territorial_coverage. Score 5 indicates comprehensive dimensional coverage in the current corpus. It does not constitute a finding of legal compliance with international obligations.;Score 5 is the maximum. All 5 whitelist dimensions are confirmed. Further improvement requires enhanced operational implementation, not additional legal text.;low;false;Score 5: all 5/5 whitelist dimensions confirmed. Integrated corpus evidence — not legal compliance. 
Mexico;PRIN-011;administrative_capacity_and_resources;civil_registry_electoral_functions;civil_registry_electoral_functions;0;absent;No provisions matching 'civil registry and electoral roll functions' were found in the Mexico corpus for administrative capacity and resources. The mechanism appears absent from the corpus: it may not be legally formalised in Mexico, may be regulated under a different label, or may not yet be included in the current provision table.;Score cannot rise above 0 without at least one matched provision. If the mechanism exists in domestic law under a different label, update corpus tagging.;low;true;Score 0: mechanism absent or below anchor threshold. Diagnostic — not a legal finding.
